hd,name,object,info,price,img
126194,126194,"star","",0.015,""
126198,126198,"star","",0.015,""
126199,126199,"star","",0.015,""
126200,126200,"star","HD 126200 is a blue dwarf star in the northern constellation of Boötes. It has been identified as an Algol-type eclipsing binary, although subsequent observations do not confirm this.",0.015,""
126201,126201,"star","",0.015,""
126203,126203,"star","",0.015,""
126209,126209,"star","",0.015,""
126210,126210,"star","",0.015,""
126212,126212,"star","",0.015,""
126213,126213,"star","",0.015,""
126214,126214,"star","",0.015,""
126216,126216,"star","",0.015,""
126218,126218,"star","",0.015,""
126226,126226,"star","",0.015,""
126228,126228,"star","",0.015,""
126229,126229,"star","",0.015,""
126231,126231,"star","",0.015,""
126233,126233,"star","",0.015,""
126235,126235,"star","",0.015,""
126237,126237,"star","",0.015,""
126238,126238,"star","",0.015,""
126240,126240,"star","",0.015,""
126241,126241,"star","",0.015,""
126244,126244,"star","",0.015,""
126245,126245,"star","",0.015,""
126246,126246,"star","",0.015,""
126247,126247,"star","",0.015,""
126248,126248,"star","",0.015,""
126249,126249,"star","",0.015,""
126251,126251,"star","",0.015,""
126256,126256,"star","",0.015,""
126265,126265,"star","",0.015,""
126266,126266,"star","",0.015,""
126267,126267,"star","",0.015,""
126268,126268,"star","",0.015,""
126269,126269,"star","",0.015,""
126271,126271,"star","HD 126271 is a suspected variable star in the northern constellation of Boötes.",0.015,""
126272,126272,"star","",0.015,""
126273,126273,"star","",0.015,""
126275,126275,"star","",0.015,""
126279,126279,"star","",0.015,""
126283,126283,"star","",0.015,""
126284,126284,"star","",0.015,""
126288,126288,"star","",0.015,""
126289,126289,"star","",0.015,""
126290,126290,"star","",0.015,""
126292,126292,"star","",0.015,""
126293,126293,"star","",0.015,""
126298,126298,"star","",0.015,""
126301,126301,"star","",0.015,""
126304,126304,"star","",0.015,""
126306,126306,"star","",0.015,""
126307,126307,"star","",0.015,""
126308,126308,"star","",0.015,""
126310,126310,"star","",0.015,""
126311,126311,"star","",0.015,""
126313,126313,"star","",0.015,""
126318,126318,"star","",0.015,""
126323,126323,"star","",0.015,""
126324,126324,"star","",0.015,""
126326,126326,"star","",0.015,""
126327,126327,"star","",0.015,""
126328,126328,"star","",0.015,""
126330,126330,"star","",0.015,""
126334,126334,"star","",0.015,""
126337,126337,"star","",0.015,""
126340,126340,"star","",0.015,""
126341,126341,"star","",0.015,""
126342,126342,"star","",0.015,""
126343,126343,"star","",0.015,""
126351,126351,"star","",0.015,""
126354,126354,"star","",0.015,""
126357,126357,"star","",0.015,""
126358,126358,"star","",0.015,""
126360,126360,"star","",0.015,""
126363,126363,"star","",0.015,""
126365,126365,"star","",0.015,""
126366,126366,"star","",0.015,""
126367,126367,"star","",0.015,""
126368,126368,"star","",0.015,""
126369,126369,"star","",0.015,""
126370,126370,"star","",0.015,""
126372,126372,"star","",0.015,""
126375,126375,"star","",0.015,""
126377,126377,"star","",0.015,""
126378,126378,"star","",0.015,""
126379,126379,"star","",0.015,""
126380,126380,"star","",0.015,""
126381,126381,"star","",0.015,""
126386,126386,"star","",0.015,""
126387,126387,"star","",0.015,""
126390,126390,"star","",0.015,""
126391,126391,"star","",0.015,""
126394,126394,"star","",0.015,""
126399,126399,"star","",0.015,""
126400,126400,"star","",0.015,""
126402,126402,"star","",0.015,""
126408,126408,"star","",0.015,""
126409,126409,"star","",0.015,""
126410,126410,"star","",0.015,""
126415,126415,"star","",0.015,""
126419,126419,"star","",0.015,""
126425,126425,"star","",0.015,""
126426,126426,"star","",0.015,""
126427,126427,"star","",0.015,""
126430,126430,"star","",0.015,""
126432,126432,"star","",0.015,""
126433,126433,"star","",0.015,""
126436,126436,"star","",0.015,""
126439,126439,"star","",0.015,""
126440,126440,"star","",0.015,""
126441,126441,"star","",0.015,""
126446,126446,"star","",0.015,""
126447,126447,"star","",0.015,""
126452,126452,"star","",0.015,""
126453,126453,"star","",0.015,""
126456,126456,"star","",0.015,""
126459,126459,"star","",0.015,""
126466,126466,"star","",0.015,""
126469,126469,"star","",0.015,""
126470,126470,"star","",0.015,""
126471,126471,"star","",0.015,""
126473,126473,"star","",0.015,""
126474,126474,"star","",0.015,""
126475,126475,"star","",0.015,""
126476,126476,"star","",0.015,""
126481,126481,"star","",0.015,""
126482,126482,"star","",0.015,""
126485,126485,"star","",0.015,""
126487,126487,"star","",0.015,""
126488,126488,"star","",0.015,""
126489,126489,"star","",0.015,""
126490,126490,"star","",0.015,""
126495,126495,"star","",0.015,""
126496,126496,"star","",0.015,""
126498,126498,"star","",0.015,""
126499,126499,"star","",0.015,""
126500,126500,"star","",0.015,""
126504,126504,"star","",0.015,""
126508,126508,"star","",0.015,""
126509,126509,"star","",0.015,""
126510,126510,"star","",0.015,""
126511,126511,"star","",0.015,""
126512,126512,"star","",0.015,""
126514,126514,"star","",0.015,""
126515,126515,"star","",0.015,""
126516,126516,"star","",0.015,""
126521,126521,"star","",0.015,""
126523,126523,"star","",0.015,""
126524,126524,"star","",0.015,""
126525,126525,"star","",0.015,""
126526,126526,"star","",0.015,""
126528,126528,"star","",0.015,""
126530,126530,"star","",0.015,""
126531,126531,"star","",0.015,""
126532,126532,"star","",0.015,""
126533,126533,"star","",0.015,""
126535,126535,"star","",0.015,""
126548,126548,"star","",0.015,""
126551,126551,"star","",0.015,""
126553,126553,"star","",0.015,""
126557,126557,"star","",0.015,""
126559,126559,"star","",0.015,""
126561,126561,"star","",0.015,""
126563,126563,"star","",0.015,""
126565,126565,"star","",0.015,""
126569,126569,"star","",0.015,""
126575,126575,"star","",0.015,""
126579,126579,"star","",0.015,""
126581,126581,"star","",0.015,""
126582,126582,"star","",0.015,""
126583,126583,"star","",0.015,""
126584,126584,"star","",0.015,""
126587,126587,"star","",0.015,""
126592,126592,"star","",0.015,""
126593,126593,"star","",0.015,""
126595,126595,"star","",0.015,""
126596,126596,"star","",0.015,""
126597,126597,"star","",0.015,""
126598,126598,"star","",0.015,""
126600,126600,"star","",0.015,""
126606,126606,"star","",0.015,""
126607,126607,"star","",0.015,""
126610,126610,"star","",0.015,""
126611,126611,"star","",0.015,""
126613,126613,"star","",0.015,""
126614,126614,"star","HD 126614 Ab, or simply HD 126614 b, (also known as HIP 70623 b) is an extrasolar planet which orbits the primary K-type star HD 126614 A, located approximately 240 light years away in the constellation Virgo.",0.015,""
126615,126615,"star","",0.015,""
126616,126616,"star","",0.015,""
126620,126620,"star","",0.015,""
126622,126622,"star","",0.015,""
126627,126627,"star","",0.015,""
126629,126629,"star","",0.015,""
126630,126630,"star","",0.015,""
126631,126631,"star","",0.015,""
126640,126640,"star","",0.015,""
126643,126643,"star","",0.015,""
126645,126645,"star","",0.015,""
126646,126646,"star","",0.015,""
126647,126647,"star","",0.015,""
126652,126652,"star","",0.015,""
126653,126653,"star","",0.015,""
126655,126655,"star","",0.015,""
126659,126659,"star","",0.015,""
126660,126660,"star","",0.015,""
126661,126661,"star","",0.015,""
126667,126667,"star","",0.015,""
126668,126668,"star","",0.015,""
126672,126672,"star","",0.015,""
126673,126673,"star","",0.015,""
126675,126675,"star","",0.015,""
126676,126676,"star","",0.015,""
126677,126677,"star","",0.015,""
126679,126679,"star","",0.015,""
126681,126681,"star","",0.015,""
126682,126682,"star","",0.015,""
126686,126686,"star","",0.015,""
126692,126692,"star","",0.015,""
126694,126694,"star","",0.015,""
126695,126695,"star","",0.015,""
126697,126697,"star","",0.015,""
126698,126698,"star","",0.015,""
126699,126699,"star","",0.015,""
126700,126700,"star","",0.015,""
126701,126701,"star","",0.015,""
126707,126707,"star","",0.015,""
126717,126717,"star","",0.015,""
126719,126719,"star","",0.015,""
126720,126720,"star","",0.015,""
126721,126721,"star","",0.015,""
126722,126722,"star","",0.015,""
126723,126723,"star","",0.015,""
126728,126728,"star","",0.015,""
126731,126731,"star","",0.015,""
126734,126734,"star","",0.015,""
126735,126735,"star","",0.015,""
126743,126743,"star","",0.015,""
126750,126750,"star","",0.015,""
126752,126752,"star","",0.015,""
126753,126753,"star","",0.015,""
126759,126759,"star","",0.015,""
126760,126760,"star","",0.015,""
126764,126764,"star","",0.015,""
126765,126765,"star","",0.015,""
126766,126766,"star","",0.015,""
126769,126769,"star","",0.015,""
126777,126777,"star","",0.015,""
126778,126778,"star","",0.015,""
126779,126779,"star","",0.015,""
126783,126783,"star","",0.015,""
126788,126788,"star","",0.015,""
126793,126793,"star","",0.015,""
126795,126795,"star","",0.015,""
126799,126799,"star","",0.015,""
126801,126801,"star","",0.015,""
126803,126803,"star","",0.015,""
126807,126807,"star","",0.015,""
126808,126808,"star","",0.015,""
126810,126810,"star","",0.015,""
126812,126812,"star","",0.015,""
126814,126814,"star","",0.015,""
126818,126818,"star","",0.015,""
126819,126819,"star","",0.015,""
126820,126820,"star","",0.015,""
126821,126821,"star","",0.015,""
126823,126823,"star","",0.015,""
126827,126827,"star","",0.015,""
126828,126828,"star","",0.015,""
126829,126829,"star","",0.015,""
126831,126831,"star","",0.015,""
126832,126832,"star","",0.015,""
126838,126838,"star","",0.015,""
126842,126842,"star","",0.015,""
126845,126845,"star","",0.015,""
126846,126846,"star","",0.015,""
126847,126847,"star","",0.015,""
126848,126848,"star","",0.015,""
126849,126849,"star","",0.015,""
126859,126859,"star","",0.015,""
126862,126862,"star","",0.015,""
126864,126864,"star","",0.015,""
126865,126865,"star","",0.015,""
126868,126868,"star","",0.015,""
126872,126872,"star","",0.015,""
126874,126874,"star","",0.015,""
126877,126877,"star","",0.015,""
126878,126878,"star","",0.015,""
126879,126879,"star","",0.015,""
126892,126892,"star","",0.015,""
126893,126893,"star","",0.015,""
126894,126894,"star","",0.015,""
126895,126895,"star","",0.015,""
126896,126896,"star","",0.015,""
126898,126898,"star","",0.015,""
126905,126905,"star","",0.015,""
126908,126908,"star","",0.015,""
126912,126912,"star","",0.015,""
126913,126913,"star","",0.015,""
126914,126914,"star","",0.015,""
126917,126917,"star","",0.015,""
126918,126918,"star","",0.015,""
126926,126926,"star","",0.015,""
126927,126927,"star","",0.015,""
126933,126933,"star","",0.015,""
126935,126935,"star","",0.015,""
126942,126942,"star","",0.015,""
126943,126943,"star","",0.015,""
126944,126944,"star","",0.015,""
126945,126945,"star","",0.015,""
126946,126946,"star","",0.015,""
126947,126947,"star","",0.015,""
126948,126948,"star","",0.015,""
126952,126952,"star","",0.015,""
126954,126954,"star","",0.015,""
126956,126956,"star","",0.015,""
126957,126957,"star","",0.015,""
126961,126961,"star","",0.015,""
126962,126962,"star","",0.015,""
126965,126965,"star","",0.015,""
126968,126968,"star","",0.015,""
126969,126969,"star","",0.015,""
126970,126970,"star","",0.015,""
126973,126973,"star","",0.015,""
126977,126977,"star","",0.015,""
126981,126981,"star","",0.015,""
126983,126983,"star","",0.015,""
126990,126990,"star","",0.015,""
126991,126991,"star","",0.015,""
126992,126992,"star","",0.015,""
126996,126996,"star","",0.015,""
126997,126997,"star","",0.015,""
126999,126999,"star","",0.015,""
127005,127005,"star","",0.015,""
127006,127006,"star","",0.015,""
127007,127007,"star","",0.015,""
127010,127010,"star","",0.015,""
127017,127017,"star","",0.015,""
127019,127019,"star","",0.015,""
127024,127024,"star","",0.015,""
127028,127028,"star","",0.015,""
127029,127029,"star","",0.015,""
127030,127030,"star","",0.015,""
127031,127031,"star","",0.015,""
127032,127032,"star","",0.015,""
127037,127037,"star","",0.015,""
127043,127043,"star","",0.015,""
127044,127044,"star","",0.015,""
127058,127058,"star","",0.015,""
127063,127063,"star","",0.015,""
127064,127064,"star","",0.015,""
127065,127065,"star","",0.015,""
127066,127066,"star","",0.015,""
127067,127067,"star","",0.015,""
127068,127068,"star","",0.015,""
127069,127069,"star","",0.015,""
127070,127070,"star","",0.015,""
127072,127072,"star","",0.015,""
127073,127073,"star","",0.015,""
127074,127074,"star","",0.015,""
127080,127080,"star","",0.015,""
127082,127082,"star","",0.015,""
127087,127087,"star","",0.015,""
127093,127093,"star","",0.015,""
127097,127097,"star","",0.015,""
127105,127105,"star","",0.015,""
127106,127106,"star","",0.015,""
127110,127110,"star","",0.015,""
127112,127112,"star","",0.015,""
127119,127119,"star","",0.015,""
127124,127124,"star","",0.015,""
127126,127126,"star","",0.015,""
127127,127127,"star","",0.015,""
127128,127128,"star","",0.015,""
127136,127136,"star","",0.015,""
127139,127139,"star","",0.015,""
127140,127140,"star","",0.015,""
127145,127145,"star","",0.015,""
127147,127147,"star","",0.015,""
127148,127148,"star","",0.015,""
127151,127151,"star","",0.015,""
127152,127152,"star","",0.015,""
127153,127153,"star","",0.015,""
127154,127154,"star","",0.015,""
127160,127160,"star","",0.015,""
127162,127162,"star","",0.015,""
127163,127163,"star","",0.015,""
127164,127164,"star","",0.015,""
127167,127167,"star","",0.015,""
127168,127168,"star","",0.015,""
127170,127170,"star","",0.015,""
127174,127174,"star","",0.015,""
127175,127175,"star","",0.015,""
127178,127178,"star","",0.015,""
127183,127183,"star","",0.015,""
127185,127185,"star","",0.015,""
127186,127186,"star","",0.015,""
127188,127188,"star","",0.015,""
127189,127189,"star","",0.015,""
127193,127193,"star","",0.015,""
127195,127195,"star","",0.015,""
127202,127202,"star","",0.015,""
127203,127203,"star","",0.015,""
127205,127205,"star","",0.015,""
127206,127206,"star","",0.015,""
127207,127207,"star","",0.015,""
127208,127208,"star","",0.015,""
127214,127214,"star","",0.015,""
127215,127215,"star","",0.015,""
127227,127227,"star","",0.015,""
127233,127233,"star","",0.015,""
127236,127236,"star","",0.015,""
127243,127243,"star","",0.015,""
127245,127245,"star","",0.015,""
127247,127247,"star","",0.015,""
127250,127250,"star","",0.015,""
127252,127252,"star","",0.015,""
127254,127254,"star","",0.015,""
127256,127256,"star","",0.015,""
127257,127257,"star","",0.015,""
127259,127259,"star","",0.015,""
127263,127263,"star","",0.015,""
127265,127265,"star","",0.015,""
127269,127269,"star","",0.015,""
127270,127270,"star","",0.015,""
127271,127271,"star","",0.015,""
127273,127273,"star","",0.015,""
127276,127276,"star","",0.015,""
127281,127281,"star","",0.015,""
127283,127283,"star","",0.015,""
127284,127284,"star","",0.015,""
127285,127285,"star","",0.015,""
127286,127286,"star","",0.015,""
127294,127294,"star","",0.015,""
127296,127296,"star","",0.015,""
127297,127297,"star","",0.015,""
127300,127300,"star","",0.015,""
127303,127303,"star","",0.015,""
127304,127304,"star","HD 127304 is a double star in the northern constellation of Boötes. The brighter component is a sixth magnitude A-type main sequence star with a stellar classification of A0Vs It has a faint magnitude 10.62 companion at an angular separation of 25.6″ along a position angle of 256° (as of 2013).",0.015,""
127306,127306,"star","",0.015,""
127310,127310,"star","",0.015,""
127314,127314,"star","",0.015,""
127317,127317,"star","",0.015,""
127319,127319,"star","",0.015,""
127321,127321,"star","",0.015,""
127322,127322,"star","",0.015,""
127324,127324,"star","",0.015,""
127325,127325,"star","",0.015,""
127334,127334,"star","",0.015,""
127335,127335,"star","",0.015,""
127336,127336,"star","",0.015,""
127337,127337,"star","",0.015,""
127339,127339,"star","",0.015,""
127340,127340,"star","",0.015,""
127341,127341,"star","",0.015,""
127346,127346,"star","",0.015,""
127351,127351,"star","",0.015,""
127352,127352,"star","",0.015,""
127356,127356,"star","",0.015,""
127359,127359,"star","",0.015,""
127360,127360,"star","",0.015,""
127363,127363,"star","",0.015,""
127369,127369,"star","",0.015,""
127370,127370,"star","",0.015,""
127372,127372,"star","",0.015,""
127374,127374,"star","",0.015,""
127378,127378,"star","",0.015,""
127381,127381,"star","",0.015,""
127384,127384,"star","",0.015,""
127386,127386,"star","",0.015,""
127388,127388,"star","",0.015,""
127391,127391,"star","",0.015,""
127392,127392,"star","",0.015,""
127400,127400,"star","",0.015,""
127403,127403,"star","",0.015,""
127404,127404,"star","",0.015,""
127405,127405,"star","",0.015,""
127407,127407,"star","",0.015,""
127411,127411,"star","",0.015,""
127412,127412,"star","",0.015,""
127413,127413,"star","",0.015,""
127414,127414,"star","",0.015,""
127419,127419,"star","",0.015,""
127423,127423,"star","",0.015,""
127427,127427,"star","",0.015,""
127428,127428,"star","",0.015,""
127434,127434,"star","",0.015,""
127435,127435,"star","",0.015,""
127438,127438,"star","",0.015,""
127440,127440,"star","",0.015,""
127442,127442,"star","",0.015,""
127445,127445,"star","",0.015,""
127446,127446,"star","",0.015,""
127449,127449,"star","",0.015,""
127453,127453,"star","",0.015,""
127455,127455,"star","",0.015,""
127456,127456,"star","",0.015,""
127457,127457,"star","",0.015,""
127459,127459,"star","",0.015,""
127463,127463,"star","",0.015,""
127477,127477,"star","",0.015,""
127481,127481,"star","",0.015,""
127485,127485,"star","",0.015,""
127486,127486,"star","",0.015,""
127489,127489,"star","",0.015,""
127493,127493,"star","",0.015,""
127498,127498,"star","",0.015,""
127501,127501,"star","",0.015,""
127502,127502,"star","",0.015,""
127505,127505,"star","",0.015,""
127506,127506,"star","",0.015,""
127508,127508,"star","",0.015,""
127512,127512,"star","",0.015,""
127518,127518,"star","",0.015,""
127519,127519,"star","",0.015,""
127520,127520,"star","",0.015,""
127521,127521,"star","",0.015,""
127522,127522,"star","",0.015,""
127526,127526,"star","",0.015,""
127530,127530,"star","",0.015,""
127532,127532,"star","",0.015,""
127536,127536,"star","",0.015,""
127537,127537,"star","",0.015,""
127538,127538,"star","",0.015,""
127539,127539,"star","",0.015,""
127540,127540,"star","",0.015,""
127541,127541,"star","",0.015,""
127548,127548,"star","",0.015,""
127557,127557,"star","",0.015,""
127561,127561,"star","",0.015,""
127571,127571,"star","",0.015,""
127574,127574,"star","",0.015,""
127575,127575,"star","",0.015,""
127577,127577,"star","",0.015,""
127580,127580,"star","",0.015,""
127587,127587,"star","",0.015,""
127590,127590,"star","",0.015,""
127594,127594,"star","",0.015,""
127596,127596,"star","",0.015,""
127597,127597,"star","",0.015,""
127598,127598,"star","",0.015,""
127599,127599,"star","",0.015,""
127600,127600,"star","",0.015,""
127601,127601,"star","",0.015,""
127610,127610,"star","",0.015,""
127614,127614,"star","",0.015,""
127615,127615,"star","",0.015,""
127616,127616,"star","",0.015,""
127617,127617,"star","",0.015,""
127618,127618,"star","",0.015,""
127624,127624,"star","",0.015,""
127629,127629,"star","",0.015,""
127632,127632,"star","",0.015,""
127636,127636,"star","",0.015,""
127640,127640,"star","",0.015,""
127643,127643,"star","",0.015,""
127644,127644,"star","",0.015,""
127645,127645,"star","",0.015,""
127646,127646,"star","",0.015,""
127648,127648,"star","",0.015,""
127649,127649,"star","",0.015,""
127654,127654,"star","",0.015,""
127655,127655,"star","",0.015,""
127658,127658,"star","",0.015,""
127659,127659,"star","",0.015,""
127661,127661,"star","",0.015,""
127662,127662,"star","",0.015,""
127663,127663,"star","",0.015,""
127664,127664,"star","",0.015,""
127665,127665,"star","",0.015,""
127666,127666,"star","",0.015,""
127667,127667,"star","",0.015,""
127669,127669,"star","",0.015,""
127672,127672,"star","",0.015,""
127678,127678,"star","",0.015,""
127686,127686,"star","",0.015,""
127687,127687,"star","",0.015,""
127692,127692,"star","",0.015,""
127693,127693,"star","",0.015,""
127699,127699,"star","",0.015,""
127700,127700,"star","",0.015,""
127712,127712,"star","",0.015,""
127713,127713,"star","",0.015,""
127714,127714,"star","",0.015,""
127716,127716,"star","",0.015,""
127724,127724,"star","",0.015,""
127725,127725,"star","",0.015,""
127726,127726,"star","HD 127726 is a binary star system in the northern constellation of Boötes.",0.015,""
127731,127731,"star","",0.015,""
127736,127736,"star","",0.015,""
127737,127737,"star","",0.015,""
127738,127738,"star","",0.015,""
127739,127739,"star","",0.015,""
127740,127740,"star","",0.015,""
127741,127741,"star","",0.015,""
127742,127742,"star","",0.015,""
127743,127743,"star","",0.015,""
127744,127744,"star","",0.015,""
127746,127746,"star","",0.015,""
127750,127750,"star","",0.015,""
127751,127751,"star","",0.015,""
127753,127753,"star","",0.015,""
127759,127759,"star","",0.015,""
127760,127760,"star","",0.015,""
127761,127761,"star","",0.015,""
127762,127762,"star","",0.015,""
127763,127763,"star","",0.015,""
127764,127764,"star","",0.015,""
127767,127767,"star","",0.015,""
127772,127772,"star","",0.015,""
127774,127774,"star","",0.015,""
127782,127782,"star","",0.015,""
127785,127785,"star","",0.015,""
127788,127788,"star","",0.015,""
127789,127789,"star","",0.015,""
127794,127794,"star","",0.015,""
127796,127796,"star","",0.015,""
127801,127801,"star","",0.015,""
127804,127804,"star","",0.015,""
127806,127806,"star","",0.015,""
127807,127807,"star","",0.015,""
127812,127812,"star","",0.015,""
127821,127821,"star","",0.015,""
127822,127822,"star","",0.015,""
127823,127823,"star","",0.015,""
127824,127824,"star","",0.015,""
127825,127825,"star","",0.015,""
127826,127826,"star","",0.015,""
127827,127827,"star","",0.015,""
127843,127843,"star","",0.015,""
127844,127844,"star","",0.015,""
127850,127850,"star","",0.015,""
127852,127852,"star","",0.015,""
127855,127855,"star","",0.015,""
127859,127859,"star","",0.015,""
127861,127861,"star","",0.015,""
127862,127862,"star","",0.015,""
127864,127864,"star","",0.015,""
127866,127866,"star","",0.015,""
127871,127871,"star","",0.015,""
127872,127872,"star","",0.015,""
127873,127873,"star","",0.015,""
127874,127874,"star","",0.015,""
127877,127877,"star","",0.015,""
127879,127879,"star","",0.015,""
127887,127887,"star","",0.015,""
127888,127888,"star","",0.015,""
127889,127889,"star","",0.015,""
127892,127892,"star","",0.015,""
127893,127893,"star","",0.015,""
127894,127894,"star","",0.015,""
127897,127897,"star","",0.015,""
127900,127900,"star","",0.015,""
127907,127907,"star","",0.015,""
127910,127910,"star","",0.015,""
127912,127912,"star","",0.015,""
127913,127913,"star","",0.015,""
127915,127915,"star","",0.015,""
127917,127917,"star","",0.015,""
127922,127922,"star","",0.015,""
127923,127923,"star","",0.015,""
127924,127924,"star","",0.015,""
127929,127929,"star","",0.015,""
127930,127930,"star","",0.015,""
127932,127932,"star","",0.015,""
127933,127933,"star","",0.015,""
127934,127934,"star","",0.015,""
127945,127945,"star","",0.015,""
127946,127946,"star","",0.015,""
127950,127950,"star","",0.015,""
127952,127952,"star","",0.015,""
127964,127964,"star","",0.015,""
127969,127969,"star","",0.015,""
127971,127971,"star","",0.015,""
127972,127972,"star","",0.015,""
127974,127974,"star","",0.015,""
127976,127976,"star","",0.015,""
127977,127977,"star","",0.015,""
127983,127983,"star","",0.015,""
127985,127985,"star","",0.015,""
127986,127986,"star","",0.015,""
127987,127987,"star","",0.015,""
127988,127988,"star","",0.015,""
127989,127989,"star","",0.015,""
127995,127995,"star","",0.015,""
127996,127996,"star","",0.015,""
128000,128000,"star","",0.015,""
128001,128001,"star","",0.015,""
128003,128003,"star","",0.015,""
128004,128004,"star","",0.015,""
128005,128005,"star","",0.015,""
128006,128006,"star","",0.015,""
128009,128009,"star","",0.015,""
128010,128010,"star","",0.015,""
128013,128013,"star","",0.015,""
128020,128020,"star","",0.015,""
128021,128021,"star","",0.015,""
128022,128022,"star","",0.015,""
128027,128027,"star","",0.015,""
128030,128030,"star","",0.015,""
128032,128032,"star","",0.015,""
128033,128033,"star","",0.015,""
128036,128036,"star","",0.015,""
128037,128037,"star","",0.015,""
128038,128038,"star","",0.015,""
128039,128039,"star","",0.015,""
128040,128040,"star","",0.015,""
128041,128041,"star","",0.015,""
128044,128044,"star","",0.015,""
128053,128053,"star","",0.015,""
128066,128066,"star","",0.015,""
128068,128068,"star","",0.015,""
128077,128077,"star","",0.015,""
128078,128078,"star","",0.015,""
128079,128079,"star","",0.015,""
128080,128080,"star","",0.015,""
128084,128084,"star","",0.015,""
128085,128085,"star","",0.015,""
128091,128091,"star","",0.015,""
128092,128092,"star","",0.015,""
128093,128093,"star","HD 128093 is a double star in the constellation Boötes. The brighter component is an F-type main sequence star with a stellar classification of F5V and an apparent magnitude of 6.33. It has a magnitude 11.33 companion at an angular separation of 28.1 along a position angle of 318°.",0.015,""
128095,128095,"star","",0.015,""
128096,128096,"star","",0.015,""
128097,128097,"star","",0.015,""
128105,128105,"star","",0.015,""
128107,128107,"star","",0.015,""
128109,128109,"star","",0.015,""
128110,128110,"star","",0.015,""
128113,128113,"star","",0.015,""
128117,128117,"star","",0.015,""
128118,128118,"star","",0.015,""
128120,128120,"star","",0.015,""
128121,128121,"star","",0.015,""
128122,128122,"star","",0.015,""
128127,128127,"star","",0.015,""
128128,128128,"star","",0.015,""
128130,128130,"star","",0.015,""
128135,128135,"star","",0.015,""
128139,128139,"star","",0.015,""
128141,128141,"star","",0.015,""
128143,128143,"star","",0.015,""
128150,128150,"star","",0.015,""
128152,128152,"star","",0.015,""
128154,128154,"star","",0.015,""
128155,128155,"star","",0.015,""
128158,128158,"star","",0.015,""
128163,128163,"star","",0.015,""
128164,128164,"star","",0.015,""
128165,128165,"star","",0.015,""
128167,128167,"star","",0.015,""
128168,128168,"star","",0.015,""
128171,128171,"star","",0.015,""
128184,128184,"star","",0.015,""
128185,128185,"star","",0.015,""
128186,128186,"star","",0.015,""
128188,128188,"star","",0.015,""
128189,128189,"star","",0.015,""
128192,128192,"star","",0.015,""
128193,128193,"star","",0.015,""
128196,128196,"star","",0.015,""
128197,128197,"star","",0.015,""
128198,128198,"star","HD 128198 is a giant star in the northern constellation of Boötes.",0.015,""
128199,128199,"star","",0.015,""
128200,128200,"star","",0.015,""
128202,128202,"star","",0.015,""
128204,128204,"star","",0.015,""
128207,128207,"star","",0.015,""
128214,128214,"star","",0.015,""
128216,128216,"star","",0.015,""
128218,128218,"star","",0.015,""
128219,128219,"star","",0.015,""
128220,128220,"star","",0.015,""
128221,128221,"star","",0.015,""
128223,128223,"star","",0.015,""
128224,128224,"star","",0.015,""
128230,128230,"star","",0.015,""
128232,128232,"star","",0.015,""
128233,128233,"star","",0.015,""
128239,128239,"star","",0.015,""
128251,128251,"star","",0.015,""
128253,128253,"star","",0.015,""
128257,128257,"star","",0.015,""
128259,128259,"star","",0.015,""
128266,128266,"star","",0.015,""
128267,128267,"star","",0.015,""
128271,128271,"star","",0.015,""
128272,128272,"star","",0.015,""
128273,128273,"star","",0.015,""
128275,128275,"star","",0.015,""
128278,128278,"star","",0.015,""
128279,128279,"star","",0.015,""
128284,128284,"star","",0.015,""
128285,128285,"star","",0.015,""
128286,128286,"star","",0.015,""
128288,128288,"star","",0.015,""
128291,128291,"star","",0.015,""
128293,128293,"star","",0.015,""
128294,128294,"star","",0.015,""
128299,128299,"star","",0.015,""
128306,128306,"star","",0.015,""
128311,128311,"star","HD 128311 or HN Boötis is an orange main-sequence star located approximately 54 light-years away in the constellation of Boötes.",0.015,""
128320,128320,"star","",0.015,""
128322,128322,"star","",0.015,""
128332,128332,"star","",0.015,""
128333,128333,"star","HD 128333 or CH Boötis is an irregular variable star in the northern constellation of Boötes. It is currently on the asymptotic giant branch of the HR diagram.",0.015,""
128334,128334,"star","",0.015,""
128336,128336,"star","",0.015,""
128340,128340,"star","",0.015,""
128341,128341,"star","",0.015,""
128343,128343,"star","",0.015,""
128344,128344,"star","",0.015,""
128345,128345,"star","",0.015,""
128350,128350,"star","",0.015,""
128354,128354,"star","",0.015,""
128355,128355,"star","",0.015,""
128356,128356,"star","",0.015,""
128358,128358,"star","",0.015,""
128363,128363,"star","",0.015,""
128366,128366,"star","",0.015,""
128367,128367,"star","",0.015,""
128368,128368,"star","",0.015,""
128369,128369,"star","",0.015,""
128377,128377,"star","",0.015,""
128382,128382,"star","",0.015,""
128384,128384,"star","",0.015,""
128385,128385,"star","",0.015,""
128386,128386,"star","",0.015,""
128387,128387,"star","",0.015,""
128398,128398,"star","",0.015,""
128400,128400,"star","",0.015,""
128402,128402,"star","",0.015,""
128409,128409,"star","",0.015,""
128413,128413,"star","",0.015,""
128414,128414,"star","",0.015,""
128415,128415,"star","",0.015,""
128416,128416,"star","",0.015,""
128418,128418,"star","",0.015,""
128420,128420,"star","",0.015,""
128421,128421,"star","",0.015,""
128422,128422,"star","",0.015,""
128424,128424,"star","",0.015,""
128425,128425,"star","",0.015,""
